trial_id,trial_name,breeding_program,trial_folder,location,reps
8797,NUWWSN_2013_Blacksburg,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"Blacksburg, VA",
8811,NUWWSN_2013_Champaign,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"Champaign, IL",
8769,NUWWSN_2013_Columbia,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"Columbia, MO",
8730,NUWWSN_2013_EastLansing,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"East Lansing, MI",
8662,NUWWSN_2013_Highland,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"Highland, IL",
8695,NUWWSN_2013_Ithaca,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"Ithaca, NY",
8574,NUWWSN_2013_Lafayette,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"Lafayette, IN",
8794,NUWWSN_2013_Mead,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"Mead, NE",
8562,NUWWSN_2013_Urbana,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"Urbana, IL",
8827,NUWWSN_2013_Wooster,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"Wooster, OH",
8686,NUWWSN_2014_Blacksburg,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"Blacksburg, VA",
8545,NUWWSN_2014_Champaign,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"Champaign, IL",
8713,NUWWSN_2014_Columbia,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"Columbia, MO",
8717,NUWWSN_2014_Highland,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"Highland, IL",
8788,NUWWSN_2014_Ithaca,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"Ithaca, NY",
8626,NUWWSN_2014_Mead,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"Mead, NE",
8790,NUWWSN_2014_Ridgetown,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"Ridgetown, ON",
8747,NUWWSN_2014_Urbana,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"Urbana, IL",
8758,NUWWSN_2014_WestLafayette,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"West Lafayette, IN",
8784,NUWWSN_2014_Wooster,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"Wooster, OH",
8615,NUWWSN_2015_Champaign,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"Champaign, IL",
8555,NUWWSN_2015_Highland,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"Highland, IL",
8751,NUWWSN_2015_Ithaca,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"Ithaca, NY",
8744,NUWWSN_2015_Lafayette,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"Lafayette, IN",
8708,NUWWSN_2015_Mead,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"Mead, NE",
8786,NUWWSN_2015_Napolean,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"Napoleon, OH",
8737,NUWWSN_2015_Ridgetown,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"Ridgetown, ON",
8800,NUWWSN_2015_Urbana,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"Urbana, IL",
8571,NUWWSN_2015_WestLafayette,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"West Lafayette, IN",
8605,NUWWSN_2015_Wooster,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"Wooster, OH",
8640,NUWWSN_2016_Blacksburg,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"Blacksburg, VA",
8597,NUWWSN_2016_Champaign,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"Champaign, IL",
8625,NUWWSN_2016_Columbia,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"Columbia, MO",
8570,NUWWSN_2016_EastLansing,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"East Lansing, MI",
8836,NUWWSN_2016_Highland,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"Highland, IL",
8554,NUWWSN_2016_Ithaca,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"Ithaca, NY",
8565,NUWWSN_2016_Mead,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"Mead, NE",
8611,NUWWSN_2016_Urbana,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"Urbana, IL",
8602,NUWWSN_2017_Columbia,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"Columbia, MO",
8599,NUWWSN_2017_EastLansing,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"East Lansing, MI",
8817,NUWWSN_2017_Ithaca,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"Ithaca, NY",
8706,NUWWSN_2017_Mead,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"Mead, NE",
8594,NUWWSN_2017_Wooster,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"Wooster, OH",
8664,NUWWSN_2018_Columbia,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"Columbia, MO",
8586,NUWWSN_2018_EastLansing,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"East Lansing, MI",
8636,NUWWSN_2018_Ithaca,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"Ithaca, NY",
8609,NUWWSN_2018_Lafayette,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"Lafayette, IN",
8772,NUWWSN_2018_Lincoln,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"Lincoln, NE",
8538,NUWWSN_2018_Urbana,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"Urbana, IL",
8650,NUWWSN_2018_WestLafayette,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"West Lafayette, IN",
8773,NUWWSN_2018_Wooster,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"Wooster, OH",
8576,NUWWSN_2019_EastLansing,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"East Lansing, MI",
8634,NUWWSN_2019_Lafayette,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"Lafayette, IN",
8833,NUWWSN_2019_Urbana,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"Urbana, IL",
8845,NUWWSN_2019_Wooster,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"Wooster, OH",
9089,NUWWSN_2020_Ithaca,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"Ithaca, NY",
9078,NUWWSN_2020_Lafayette,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"Lafayette, IN",
9077,NUWWSN_2020_Mason,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"Mason, MI",
9087,NUWWSN_2020_Mead,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"Mead, NE",
9079,NUWWSN_2020_Urbana,Winter Wheat Scab Nursery Cooperative,Northern Uniform Winter Wheat Scab Nursery,"Urbana, IL",
8768,PNUWWSN_2005_Blacksburg,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Blacksburg, VA",
8535,PNUWWSN_2005_Columbia,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Columbia, MO",
8837,PNUWWSN_2005_EastLansing,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"East Lansing, MI",
8607,PNUWWSN_2005_Lafayette,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Lafayette, IN",
8587,PNUWWSN_2005_Urbana,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Urbana, IL",
8763,PNUWWSN_2005_Wooster,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Wooster, OH",
8676,PNUWWSN_2006_Brookston,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Brookston, IN",
8628,PNUWWSN_2006_EastLansing,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"East Lansing, MI",
8764,PNUWWSN_2006_Fayetteville,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Fayetteville, AR",
8830,PNUWWSN_2006_Lafayette,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Lafayette, IN",
8829,PNUWWSN_2006_Princeton,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Princeton, KY",
8691,PNUWWSN_2006_Ridgetown,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Ridgetown, ON",
8821,PNUWWSN_2006_Urbana,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Urbana, IL",
8680,PNUWWSN_2006_Wooster,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Wooster, OH",
8543,PNUWWSN_2007_EastLansing,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"East Lansing, MI",
8819,PNUWWSN_2007_Urbana,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Urbana, IL",
8682,PNUWWSN_2007_Wooster,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Wooster, OH",
8639,PNUWWSN_2008_Columbia,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Columbia, MO",
8746,PNUWWSN_2008_Fundulea,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Fundulea, Romania",
8660,PNUWWSN_2008_Ridgetown,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Ridgetown, ON",
8566,PNUWWSN_2008_Urbana,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Urbana, IL",
8617,PNUWWSN_2008_Wooster,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Wooster, OH",
8596,PNUWWSN_2009_Blacksburg,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Blacksburg, VA",
8613,PNUWWSN_2009_Brookston,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Brookston, IN",
8721,PNUWWSN_2009_Columbia,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Columbia, MO",
8742,PNUWWSN_2009_EastLansing,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"East Lansing, MI",
8771,PNUWWSN_2009_Ridgetown,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Ridgetown, ON",
8693,PNUWWSN_2009_Urbana,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Urbana, IL",
8614,PNUWWSN_2009_Wooster,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Wooster, OH",
8701,PNUWWSN_2010_Blacksburg,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Blacksburg, VA",
8828,PNUWWSN_2010_Brookston,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Brookston, IN",
8550,PNUWWSN_2010_Columbia,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Columbia, MO",
8627,PNUWWSN_2010_EastLansing,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"East Lansing, MI",
8704,PNUWWSN_2010_Urbana,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Urbana, IL",
8765,PNUWWSN_2010_Wooster,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Wooster, OH",
8927,PNUWWSN_2011_Brookston,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Brookston, IN",
8861,PNUWWSN_2011_Columbia,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Columbia, MO",
8900,PNUWWSN_2011_EastLansing,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"East Lansing, MI",
8916,PNUWWSN_2011_Lafayette,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Lafayette, IN",
8920,PNUWWSN_2011_Urbana,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Urbana, IL",
8880,PNUWWSN_2011_Wooster,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Wooster, OH",
8901,PNUWWSN_2012_Columbia,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Columbia, MO",
8891,PNUWWSN_2012_EastLansing,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"East Lansing, MI",
8904,PNUWWSN_2012_Lafayette,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Lafayette, IN",
8888,PNUWWSN_2012_Urbana,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Urbana, IL",
8866,PNUWWSN_2012_Wooster,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Wooster, OH",
8885,PNUWWSN_2013_Blacksburg,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Blacksburg, VA",
8922,PNUWWSN_2013_Champaign,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Champaign, IL",
8895,PNUWWSN_2013_Columbia,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Columbia, MO",
8896,PNUWWSN_2013_EastLansing,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"East Lansing, MI",
8898,PNUWWSN_2013_Highland,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Highland, IL",
8907,PNUWWSN_2013_Lafayette,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Lafayette, IN",
8909,PNUWWSN_2013_Wooster,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Wooster, OH",
8846,PNUWWSN_2014_Blacksburg,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Blacksburg, VA",
8903,PNUWWSN_2014_Champaign,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Champaign, IL",
8850,PNUWWSN_2014_Columbia,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Columbia, MO",
8897,PNUWWSN_2014_Ridgetown,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Ridgetown, ON",
8877,PNUWWSN_2014_Urbana,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Urbana, IL",
8883,PNUWWSN_2014_WestLafayette,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"West Lafayette, IN",
8911,PNUWWSN_2014_Wooster,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Wooster, OH",
8864,PNUWWSN_2015_Champaign,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Champaign, IL",
8857,PNUWWSN_2015_EastLansing,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"East Lansing, MI",
8881,PNUWWSN_2015_Highland,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Highland, IL",
8853,PNUWWSN_2015_Ithaca,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Ithaca, NY",
8912,PNUWWSN_2015_Lafayette,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Lafayette, IN",
8870,PNUWWSN_2015_Napoleon,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Napoleon, OH",
8859,PNUWWSN_2015_Urbana,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Urbana, IL",
8902,PNUWWSN_2015_WestLafayette,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"West Lafayette, IN",
8890,PNUWWSN_2015_Wooster,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Wooster, OH",
8887,PNUWWSN_2016_Blacksburg,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Blacksburg, VA",
8860,PNUWWSN_2016_Champaign,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Champaign, IL",
8855,PNUWWSN_2016_Columbia,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Columbia, MO",
8926,PNUWWSN_2016_EastLansing,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"East Lansing, MI",
8915,PNUWWSN_2016_Highland,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Highland, IL",
8878,PNUWWSN_2016_Urbana,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Urbana, IL",
8906,PNUWWSN_2016_Wooster,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Wooster, OH",
8856,PNUWWSN_2017_Columbia,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Columbia, MO",
8892,PNUWWSN_2017_EastLansing,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"East Lansing, MI",
8923,PNUWWSN_2017_WestLafayette,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"West Lafayette, IN",
8863,PNUWWSN_2017_Wooster,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Wooster, OH",
8876,PNUWWSN_2018_EastLansing,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"East Lansing, MI",
8874,PNUWWSN_2018_Lafayette,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Lafayette, IN",
8917,PNUWWSN_2018_MountHolly,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Mount Holly, VA",
8924,PNUWWSN_2018_Urbana,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Urbana, IL",
8918,PNUWWSN_2018_Wooster,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Wooster, OH",
8919,PNUWWSN_2019_Columbia,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Columbia, MO",
8884,PNUWWSN_2019_EastLansing,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"East Lansing, MI",
8882,PNUWWSN_2019_Lafayette,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Lafayette, IN",
8867,PNUWWSN_2019_Urbana,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Urbana, IL",
8873,PNUWWSN_2019_Wooster,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Wooster, OH",
9083,PNUWWSN_2020_Lafayette,Winter Wheat Scab Nursery Cooperative,Preliminary Northern Uniform Winter Wheat Scab Nursery,"Lafayette, IN",
9534,PYN_2023_Burl,Colorado State University,,"Burlington, CO",
9533,PYN_2023_FC,Colorado State University,,"Fort Collins, CO",
9523,PYN_2023_Jules,Colorado State University,,"Julesburg, CO",
6197,SDS-WHEAT-2019-CLAIRE_CITY,South Dakota State University- Spring Wheat,South Dakota Spring Wheat Variety Trials,"Claire City, SD",
9229,SPI1_2021_Wooster,Ohio State University,OSU 2021 Trials,"Wooster, OH",
5909,SW_AMPanel_2013_Obregon_Dry,TCAP Cooperative,SW AM Panel,"Yaqui Valley, Sonora, Mexico",
5624,SW_AMPanel_2013_Obregon_Irr,TCAP Cooperative,SW AM Panel,"Yaqui Valley, Sonora, Mexico",
6162,SW_AMPanel_2014_Obregon_Dry,TCAP Cooperative,SW AM Panel,"Yaqui Valley, Sonora, Mexico",
5756,SW-AMPanel_2013_Imperial_Irr,TCAP Cooperative,SW AM Panel,"El Centro, CA",
5759,SW-AMPanel_2014_Davis_Irr,TCAP Cooperative,SW AM Panel,"Davis, CA",
5469,SW-AMPanel_2014_Imperial_Irr,TCAP Cooperative,SW AM Panel,"El Centro, CA",
9117,UESRWWN_2021_Mason,Soft Red Winter Wheat Nursery Cooperative,Uniform Eastern Soft Red Winter Wheat Nursery,"Mason, MI",
9193,UESRWWN_2021_Princeton,Soft Red Winter Wheat Nursery Cooperative,Uniform Eastern Soft Red Winter Wheat Nursery,"Princeton, KY",
9176,UESRWWN_2021_WoodfordCo,Soft Red Winter Wheat Nursery Cooperative,Uniform Eastern Soft Red Winter Wheat Nursery,"Woodford Co, KY",
9537,UIdahoGP502_2021_Aberdeen,University of Idaho,,"Aberdeen, ID",
9241,WMSF_2021_Custar,Ohio State University,OSU 2021 Trials,"Custar, OH",
9228,WMSF_2021_Wooster,Ohio State University,OSU 2021 Trials,"Wooster, OH",
